,Model,Accel,batchsize,avg_runtime,50th_pct,90th_pct,95th_pct
765,genderNet_19,onnxruntime_cpu,48,116.947276353836,113.2892370223999,116.5999889373779,116.8709516525268
766,genderNet_19,onnxruntime_cpu,49,133.5453617572784,129.9936771392822,131.9642543792724,133.3805918693542
767,genderNet_19,onnxruntime_cpu,50,134.7487564086914,131.4598321914672,133.4563255310058,134.6800684928894
768,genderNet_19,onnxruntime_cpu,51,136.117577791214,132.7542066574096,134.6100330352783,135.8336210250854
769,genderNet_19,onnxruntime_cpu,52,137.3919060230255,134.0420246124267,135.68623065948478,136.9772553443908
770,genderNet_19,onnxruntime_cpu,53,138.565381526947,135.2498531341552,136.6405248641967,137.7554297447204
771,genderNet_19,onnxruntime_cpu,54,139.9530303478241,136.6258859634399,138.34125995635978,139.56298828125
772,genderNet_19,onnxruntime_cpu,55,141.56796026229858,138.2085084915161,139.585542678833,140.5993461608886
773,genderNet_19,onnxruntime_cpu,56,142.3813819885254,139.076828956604,140.13228416442868,140.5645012855529
774,genderNet_19,onnxruntime_cpu,57,143.6298241615295,140.3570175170898,141.52190685272208,141.85073375701901
775,genderNet_19,onnxruntime_cpu,58,145.1391103267669,141.916275024414,142.7091360092163,142.8920984268188
776,genderNet_19,onnxruntime_cpu,59,146.3095579147338,142.9313421249389,143.89915466308588,144.2418336868286
777,genderNet_19,onnxruntime_cpu,60,146.3551943302154,142.8416967391967,144.19610500335688,144.6171641349792
778,genderNet_19,onnxruntime_cpu,61,147.8460345268249,144.2426443099975,145.492935180664,146.037483215332
779,genderNet_19,onnxruntime_cpu,62,148.7575936317443,145.1666355133056,146.5656757354736,146.8881249427795
780,genderNet_19,onnxruntime_cpu,63,150.22975444793698,146.5325355529785,147.737455368042,148.31234216690058
781,genderNet_19,onnxruntime_cpu,64,156.0105309486389,152.2532701492309,153.4249067306518,153.8688540458679
782,genderNet,onnxruntime_cpu,1,7.3183546066284,4.9268007278442,4.9538850784301,4.9629449844360005
783,genderNet,onnxruntime_cpu,2,12.6368691921234,12.013912200927699,12.0509624481201,12.0699882507324
784,genderNet,onnxruntime_cpu,3,14.4576647281646,13.756752014160101,13.8145208358764,13.848340511322
785,genderNet,onnxruntime_cpu,4,16.2846200466156,15.5599117279052,15.665555000305101,15.7012343406677
786,genderNet,onnxruntime_cpu,5,14.9510014057159,14.1909122467041,14.4348382949829,14.492118358612
787,genderNet,onnxruntime_cpu,6,16.2834253311157,15.4726505279541,15.697050094604402,15.7675862312316
788,genderNet,onnxruntime_cpu,7,20.5339019298553,19.636154174804602,20.017504692077598,20.1220750808715
789,genderNet,onnxruntime_cpu,8,20.2777273654937,19.3060636520385,20.08798122406,20.1766610145568
790,genderNet,onnxruntime_cpu,9,24.6450934410095,23.7424373626709,24.1225242614746,24.2223858833313
791,genderNet,onnxruntime_cpu,10,25.904453754425,25.0521898269653,25.578522682189902,25.6817817687988
792,genderNet,onnxruntime_cpu,11,28.2209057807922,27.2971391677856,27.7765989303588,27.878725528717002
793,genderNet,onnxruntime_cpu,12,29.1624431610107,28.248190879821703,28.7727355957031,28.8936614990234
794,genderNet,onnxruntime_cpu,13,31.5768027305603,30.584931373596103,30.8880567550659,30.9736847877502
